time,C,Phi,R_obs,R_theory,D_eff,sigma,stage,subject,recording
0.0,80.85063736299266,36.55169649419052,1.0,3.0,0.7373176908112683,0.4274223443187134,Sleep stage W,4,2
15.0,63.07484010269904,29.45440430272727,0.9966013747378346,2.9932027494756692,0.7154343350575205,0.4556220372544175,Sleep stage W,4,2
30.0,39.18877898137535,21.676901467235883,1.0,3.0,0.6026196293261478,0.5311361023527346,Sleep stage W,4,2
45.0,36.917501185935755,21.89508223984868,0.978315110981177,2.956630221962354,0.5702807405328189,0.5300006996373803,Sleep stage W,4,2
60.0,41.46748604203635,22.523956231497323,0.9691719791028482,2.9383439582056967,0.6265567312790444,0.6110394998905845,Sleep stage W,4,2
75.0,43.40085432804184,22.049092196987125,1.0,3.0,0.6561245838800308,0.5361560502103483,Sleep stage W,4,2
90.0,66.55209635280059,29.916434174142598,0.9874582428595059,2.974916485719012,0.7477856627873593,0.48477770615820914,Sleep stage W,4,2
105.0,81.85053819231003,35.614802588265,1.0,3.0,0.7660722718637185,0.4720533619618957,Sleep stage W,4,2
120.0,70.20171513069695,31.62337786576035,1.0,3.0,0.7399769818887333,0.47810432144662973,Sleep stage W,4,2
135.0,72.53031985902497,32.26508602050386,1.0,3.0,0.749316870594356,0.45854351519361036,Sleep stage W,4,2
150.0,66.86471709295988,30.724986449119424,1.0,3.0,0.7254108661006556,0.44812081258545433,Sleep stage W,4,2
165.0,53.596017836462835,25.87367279925846,1.0,3.0,0.6904833116438329,0.46487592585644344,Sleep stage W,4,2
180.0,48.48505111292481,23.84587503026896,1.0,3.0,0.677755950821402,0.5482444973271781,Sleep stage W,4,2
195.0,44.046855300776755,22.626629536256285,1.0,3.0,0.6488940421609163,0.49404548253041547,Sleep stage W,4,2
210.0,51.18618731249055,25.283301296894432,0.978315110981177,2.956630221962354,0.6847341524045153,0.468654101426597,Sleep stage W,4,2
225.0,65.83346236082251,30.314293230083575,1.0,3.0,0.7238990296442086,0.43656306526268,Sleep stage W,4,2
240.0,76.14558543841326,33.61267314546524,1.0,3.0,0.7551277371769745,0.4600367212633863,Sleep stage W,4,2
255.0,66.25568219851422,30.096112457470777,1.0,3.0,0.7338232614166921,0.4623471145317656,Sleep stage W,4,2
270.0,66.04712812865448,29.68541923843493,1.0,3.0,0.7416337697435487,0.45199336472453383,Sleep stage W,4,2
285.0,74.87005519278657,32.38059348835769,1.0,3.0,0.7707296987386986,0.45951046295740683,Sleep stage W,4,2
300.0,80.19930584487457,34.4468937466318,1.0,3.0,0.7760671294463372,0.48258396241746127,Sleep stage W,4,2
315.0,73.98400505380792,32.26508602050386,1.0,3.0,0.7643350153247432,0.47035134633422315,Sleep stage W,4,2
330.0,65.1144778416359,29.146384388450386,1.0,3.0,0.7446833081571782,0.4648148723223407,Sleep stage W,4,2
345.0,69.58745728590125,30.570976491980986,1.0,3.0,0.7587529662778311,0.46350159227148496,Sleep stage W,4,2
360.0,71.09869627682035,31.392362930052684,1.0,3.0,0.7549468473721869,0.4330444180879146,Sleep stage W,4,2
375.0,66.610941652719,30.19878576222974,1.0,3.0,0.7352496683937396,0.4396029446736012,Sleep stage W,4,2
390.0,64.39868473679873,29.92926833723747,0.9966013747378346,2.9932027494756692,0.7188607340268093,0.4462836623434446,Sleep stage W,4,2
405.0,59.375735418941154,28.376334602758163,1.0,3.0,0.6974795047838898,0.45527745958520816,Sleep stage W,4,2
420.0,59.98199535249834,28.68435451703505,1.0,3.0,0.6970349790844605,0.43891837473368034,Sleep stage W,4,2
435.0,56.55788688586827,27.169923271840357,1.0,3.0,0.6938786235548727,0.44752337571279277,Sleep stage W,4,2
450.0,53.59070280539191,25.68116035283541,1.0,3.0,0.6955903610416505,0.4654064907734299,Sleep stage W,4,2
465.0,52.517199765088094,24.346407390968903,1.0,3.0,0.7190273691683551,0.45271504735678725,Sleep stage W,4,2
480.0,49.15543825435709,23.743201725509998,1.0,3.0,0.6900984237176947,0.46807766770034853,Sleep stage W,4,2
495.0,50.59583482396317,25.013783871902152,1.0,3.0,0.6742393858131582,0.4527597106355087,Sleep stage W,4,2
510.0,50.40155494084366,25.552818721886705,0.9600288472245194,2.9200576944490386,0.6754818572360657,0.449694527368257,Sleep stage W,4,2
525.0,52.17023579852936,25.860838636163596,1.0,3.0,0.6724483627221445,0.4549681520177119,Sleep stage W,4,2
540.0,61.75702373188572,28.941037778932458,1.0,3.0,0.7112970424398712,0.45144897643965154,Sleep stage W,4,2
555.0,70.73671292535614,30.185951599134867,1.0,3.0,0.7811217821315205,0.43520811973698176,Sleep stage W,4,2
570.0,47.939191657236385,22.767805330299854,1.0,3.0,0.7018564293127533,0.4359297457386976,Sleep stage W,4,2
585.0,39.398683265579734,20.611665930361657,1.0,3.0,0.6371583192853291,0.4990292441845151,Sleep stage W,4,2
600.0,48.16495759706523,23.97421666121766,1.0,3.0,0.6696771824732884,0.5278577700797156,Sleep stage W,4,2
615.0,50.83728064906816,24.615924815961176,1.0,3.0,0.6884064012646106,0.4807426187834634,Sleep stage W,4,2
630.0,44.7987453647139,23.037322755292134,1.0,3.0,0.6482053179613031,0.4661022293843602,Sleep stage W,4,2
645.0,49.252657946558195,25.70682867902515,1.0,3.0,0.6386455853361728,0.44932174826091603,Sleep stage W,4,2
660.0,58.37701925321578,27.118586619460885,1.0,3.0,0.7175523817223715,0.4757255577588072,Sleep stage W,4,2
675.0,61.14434041747829,27.95280722062744,1.0,3.0,0.7291377443760229,0.4652141590772151,Sleep stage W,4,2
690.0,58.18680445100841,27.02874747779679,1.0,3.0,0.7175915753995744,0.47415233463651224,Sleep stage W,4,2
705.0,47.103760171034274,23.448015974327983,1.0,3.0,0.6696196986361339,0.4708494659343928,Sleep stage W,4,2
720.0,51.97359083918533,24.782768936194493,1.0,3.0,0.6990554737580789,0.46494574087595064,Sleep stage W,4,2
735.0,54.519865198416994,26.643722584950677,1.0,3.0,0.6820851831619524,0.5003391505618149,Sleep stage W,4,2
750.0,43.67446530046404,22.177433827935825,1.0,3.0,0.6564400197563204,0.5446739123550504,Sleep stage W,4,2
765.0,37.238318763481054,19.49509374110794,0.9966013747378345,2.9932027494756692,0.6381585642010468,0.5384863876183831,Sleep stage W,4,2
780.0,45.57590858626183,22.588127046971675,1.0,3.0,0.6725643740697257,0.48276500354625984,Sleep stage W,4,2
795.0,45.02807443762694,22.25443880650505,1.0,3.0,0.6744433448255887,0.48685433153254565,Sleep stage W,4,2
810.0,45.32268692542052,22.536790394592195,1.0,3.0,0.6703511034161562,0.49666562590886143,Sleep stage W,4,2
825.0,49.05394737291958,24.295070738589416,1.0,3.0,0.6730301782987341,0.4864212085220097,Sleep stage W,4,2
840.0,50.21752341895925,24.461914858822734,1.0,3.0,0.6842953452169777,0.4526166946972343,Sleep stage W,4,2
855.0,48.039816882281215,23.640528420751036,1.0,3.0,0.6773652436650996,0.4768667167580701,Sleep stage W,4,2
870.0,48.200941401694536,23.473684300517725,1.0,3.0,0.684467775127961,0.4735170692708939,Sleep stage W,4,2
885.0,53.59385306988938,25.59132121117132,1.0,3.0,0.6980732859608955,0.44550156201896873,Sleep stage W,4,2
900.0,63.23561502719485,29.19772104082986,1.0,3.0,0.7219240951347614,0.43073919434902846,Sleep stage W,4,2
915.0,74.33754261493128,32.79128670739354,1.0,3.0,0.7556635728495745,0.41096239965441006,Sleep stage W,4,2
930.0,61.681084996040745,27.927138894437707,1.0,3.0,0.7362143950034908,0.44003212074361486,Sleep stage W,4,2
945.0,43.53933219744723,21.741072282710235,1.0,3.0,0.6675434653710286,0.47702812337359124,Sleep stage W,4,2
960.0,45.544264501369085,22.665132025540892,1.0,3.0,0.6698139451977917,0.46145205709374976,Sleep stage W,4,2
975.0,43.28969551416686,21.741072282710235,1.0,3.0,0.6637160447784253,0.4508735175775632,Sleep stage W,4,2
990.0,40.79351524428506,20.49615846250782,1.0,3.0,0.6634335131451709,0.4731062215656674,Sleep stage W,4,2
1005.0,36.840420330258,19.251244642305405,1.0,3.0,0.6378881126002568,0.4628228341840661,Sleep stage W,4,2
1020.0,38.855074739763545,20.52182678869756,0.9966013747378346,2.9932027494756692,0.6325510711665343,0.49157839110641055,Sleep stage W,4,2
1035.0,43.39225087730735,21.741072282710242,1.0,3.0,0.6652884198941645,0.502421384433712,Sleep stage W,4,2
1050.0,42.21540845351831,20.81701253987958,1.0,3.0,0.675976093634079,0.4209963183742347,Sleep stage W,4,2
1065.0,41.61610778860765,19.86728447085918,1.0,3.0,0.698235128705336,0.4310403078938867,Sleep stage W,4,2
1080.0,40.51038560492934,19.597767045866902,1.0,3.0,0.6890306348017138,0.46739202782289535,Sleep stage W,4,2
1095.0,39.852675322550795,20.136801895851452,1.0,3.0,0.659698852688903,0.46441918828223083,Sleep stage W,4,2
1110.0,39.93279977533623,21.112198291061596,0.9874582428595059,2.974916485719012,0.6358014675161509,0.45773982549615033,Sleep stage W,4,2
1125.0,35.69970753445932,19.13573717445157,0.9966013747378346,2.9932027494756692,0.6232801923072526,0.5024911054918603,Sleep stage W,4,2
1140.0,33.36649430929086,17.877989191154285,0.9600288472245194,2.9200576944490386,0.6391465907305047,0.47937091517177455,Sleep stage W,4,2
1155.0,42.756655198615135,21.2405399220103,1.0,3.0,0.6709913425868077,0.45677725839755945,Sleep stage W,4,2
1170.0,48.71769782917421,23.73036756241513,1.0,3.0,0.6843228435890274,0.4587516820627313,Sleep stage W,4,2
1185.0,64.96947232820686,30.35279571936819,1.0,3.0,0.7134924563884537,0.44303883406930344,Sleep stage W,4,2
1200.0,76.13043372613025,33.38165820975757,1.0,3.0,0.7602022368866533,0.41838399290327694,Sleep stage W,4,2
1215.0,67.25617675222395,29.59558009677084,1.0,3.0,0.7575024889111989,0.4163305068354848,Sleep stage W,4,2
1230.0,52.78336532645142,25.206296318325208,1.0,3.0,0.6980182604623991,0.44431368868850263,Sleep stage W,4,2
1245.0,40.90541352161328,21.202037432725685,0.978315110981177,2.956630221962354,0.6525385575880737,0.4755219490876335,Sleep stage W,4,2
1260.0,40.394078766596934,21.112198291061596,0.9691719791028484,2.9383439582056967,0.6511508614638178,0.46743255285638274,Sleep stage W,4,2
1275.0,43.835468366259725,22.241604643410177,1.0,3.0,0.6569590199546363,0.4722726967198023,Sleep stage W,4,2
1290.0,48.652384141928124,23.82020670407922,1.0,3.0,0.6808279030536483,0.48517037006942143,Sleep stage W,4,2
1305.0,52.761227351467674,25.116457176661115,1.0,3.0,0.7002211999933231,0.4669396446763424,Sleep stage W,4,2
1320.0,56.54145537743522,26.57955176947633,1.0,3.0,0.7090846360367248,0.48569789780210165,Sleep stage W,4,2
1335.0,48.50653249610868,24.320739064779158,1.0,3.0,0.6648171390804888,0.4753235897967419,Sleep stage W,4,2
1350.0,59.863514008188325,27.78596310039413,1.0,3.0,0.7181505495166033,0.44890417232838936,Sleep stage W,4,2
1365.0,57.71130248266946,26.861903357563474,1.0,3.0,0.7161480916481638,0.43823436008669825,Sleep stage W,4,2
1380.0,38.32908439566693,19.482259578013068,1.0,3.0,0.655794643021861,0.4737493015126538,Sleep stage W,4,2
1395.0,35.90514710180057,18.853385586364425,0.9508857153461907,2.9017714306923814,0.6563026533488615,0.5183746894138619,Sleep stage W,4,2
1410.0,32.14388070268457,17.685476744731233,0.9874582428595057,2.974916485719011,0.6109515313473615,0.5750731257458945,Sleep stage W,4,2
1425.0,37.60947364280425,19.341083783969495,0.9966013747378345,2.9932027494756692,0.6496513026649487,0.5209140117281612,Sleep stage W,4,2
1440.0,39.54221674085994,19.91862112323866,1.0,3.0,0.6617294857946906,0.4980787989238054,Sleep stage W,4,2
1455.0,38.54360069229683,19.944289449428403,1.0,3.0,0.6441877475760608,0.47773661431797476,Sleep stage W,4,2
1470.0,40.90997851436651,21.176369106535944,1.0,3.0,0.6439564514664591,0.4891105068787492,Sleep stage W,4,2
1485.0,32.237238141776764,17.74964756020558,1.0,3.0,0.605406164308902,0.6206547695584539,Sleep stage W,4,2
1500.0,27.533547568091706,15.786020606690432,0.9325994515895332,2.865198903179066,0.6087440511561151,0.5862688810981388,Sleep stage W,4,2
1515.0,36.83455812891227,18.91755640183878,1.0,3.0,0.6490365765092854,0.514299058150997,Sleep stage W,4,2
