time,C,Phi,R_obs,R_theory,D_eff,sigma,stage,subject,recording
0.0,48.86431279855519,24.2180657600202,1.0,3.0,0.6725600808745792,0.4842548533036216,Sleep stage W,7,1
15.0,54.8883285057288,27.465109023022375,1.0,3.0,0.6661582696275866,0.5174728615104218,Sleep stage W,7,1
30.0,57.45120935912619,29.01804275750168,1.0,3.0,0.6599481322618842,0.4968246953822611,Sleep stage W,7,1
45.0,53.230786153817974,27.631953143255693,1.0,3.0,0.6421404702235746,0.45874511198847145,Sleep stage W,7,1
60.0,48.62505702962092,26.630888421855804,1.0,3.0,0.6086298018471242,0.4171419687047507,Sleep stage W,7,1
75.0,58.29857387745532,27.952807220627452,1.0,3.0,0.6952023746942854,0.40345683106224756,Sleep stage W,7,1
90.0,64.57929605699793,29.390233487252914,1.0,3.0,0.7324348759711529,0.47564858792752124,Sleep stage W,7,1
105.0,69.54091515761716,31.264021299103977,1.0,3.0,0.7414370925215369,0.452804566765438,Sleep stage W,7,1
120.0,60.28029803696851,28.08114885157615,1.0,3.0,0.7155488112396687,0.47562368156847656,Sleep stage W,7,1
135.0,59.064348912861156,27.657621469445427,1.0,3.0,0.7118513906207505,0.4482739609825238,Sleep stage W,7,1
150.0,68.88530064085377,31.931397780037237,1.0,3.0,0.7190968287219719,0.43270180745415177,Sleep stage W,7,1
165.0,63.252802150902724,31.148513831250142,1.0,3.0,0.6768948110288711,0.4278886706514421,Sleep stage W,7,1
180.0,57.97929309990327,28.158153830145377,0.9966013747378346,2.9932027494756692,0.6879115532421262,0.4194217297416159,Sleep stage W,7,1
195.0,50.61710214755705,25.6426578635508,1.0,3.0,0.6579804430687303,0.43600253145854145,Sleep stage W,7,1
210.0,61.496245700418974,30.275790740798968,1.0,3.0,0.677067322280791,0.465237114995663,Sleep stage W,7,1
225.0,67.70122130510038,32.483266793116655,1.0,3.0,0.6947291943293356,0.4686670495183172,Sleep stage W,7,1
240.0,61.62106545648023,29.659750912245194,1.0,3.0,0.6925329620242993,0.4428704705215403,Sleep stage W,7,1
255.0,71.24277584738176,32.90679417524737,1.0,3.0,0.7216622750504907,0.41733789162674917,Sleep stage W,7,1
270.0,85.9099637706806,36.97522387632125,1.0,3.0,0.7744822502228482,0.42448089418824175,Sleep stage W,7,1
285.0,66.9071369556315,32.2907543466936,1.0,3.0,0.6906738302164855,0.4054777122531482,Sleep stage W,7,1
300.0,57.89282217452131,28.722857006319664,1.0,3.0,0.6718554281442546,0.42014984647680154,Sleep stage W,7,1
315.0,70.70876354359842,32.547437608591004,1.0,3.0,0.7241610885412642,0.42912929983851283,Sleep stage W,7,1
330.0,56.8049304595377,27.811631426583876,1.0,3.0,0.6808294173547408,0.4438104752788737,Sleep stage W,7,1
345.0,47.47197220792356,24.8212714254791,0.9691719791028482,2.9383439582056967,0.6508945253511073,0.45980287959488686,Sleep stage W,7,1
360.0,58.303979100206995,28.17098799324024,0.9874582428595059,2.974916485719012,0.695698934776603,0.4466551602147407,Sleep stage W,7,1
375.0,68.2705456330462,31.37952876695781,1.0,3.0,0.7252132023190662,0.4207218475029713,Sleep stage W,7,1
390.0,65.06385840432748,30.121780783660522,1.0,3.0,0.7200089847678283,0.4480454395684184,Sleep stage W,7,1
405.0,47.13043837659903,23.550689279086946,1.0,3.0,0.6670779754834458,0.48633082307632813,Sleep stage W,7,1
420.0,41.68424328001648,21.445886531528217,1.0,3.0,0.6478980358111297,0.4707724328762387,Sleep stage W,7,1
435.0,46.22143779790947,22.90898112434343,1.0,3.0,0.6725373707809564,0.4752542256819502,Sleep stage W,7,1
450.0,49.9371962217873,24.74426644690988,1.0,3.0,0.6727106705564859,0.43436213511501076,Sleep stage W,7,1
465.0,55.596546660634516,26.52821511709685,1.0,3.0,0.6985838337939262,0.4394681771427438,Sleep stage W,7,1
480.0,55.132738455134074,25.963511940922555,1.0,3.0,0.7078233301743264,0.43977024259632724,Sleep stage W,7,1
495.0,45.09247421291207,22.998820266007524,0.978315110981177,2.956630221962354,0.6631343038266239,0.4387839889030034,Sleep stage W,7,1
510.0,45.01881491140341,22.767805330299854,0.9966013747378346,2.9932027494756692,0.6605972377670967,0.4412290052388591,Sleep stage W,7,1
525.0,43.45860520684932,22.21593631722044,0.9966013747378346,2.9932027494756692,0.6535442926196302,0.4403880004721148,Sleep stage W,7,1
540.0,41.092955385626475,20.80417837678471,0.9966013747378345,2.9932027494756692,0.659903865550196,0.441545655622696,Sleep stage W,7,1
555.0,43.252616639326256,21.535725673192317,1.0,3.0,0.6694707714317878,0.501077825599453,Sleep stage W,7,1
570.0,47.14282766471119,23.050156918387007,1.0,3.0,0.6817426859121231,0.4470482555130022,Sleep stage W,7,1
585.0,50.76425199028475,24.564588163581696,1.0,3.0,0.6888541023936976,0.4259170910635337,Sleep stage W,7,1
600.0,49.62936153465881,24.38490988025351,1.0,3.0,0.6784163071666415,0.4263842393929905,Sleep stage W,7,1
615.0,49.594434299062144,23.858709193363833,0.9966013747378346,2.9932027494756692,0.6944641985410792,0.41700345756743623,Sleep stage W,7,1
630.0,47.50411192011282,22.844810308869082,1.0,3.0,0.6931422830516305,0.4327359418936572,Sleep stage W,7,1
645.0,47.29625245843594,22.934649450533172,1.0,3.0,0.6874060804874786,0.46692961586935233,Sleep stage W,7,1
660.0,47.76205405814336,23.050156918387007,1.0,3.0,0.6906974534888276,0.4537724538213273,Sleep stage W,7,1
675.0,39.902958698033224,20.021294427997617,0.978315110981177,2.956630221962354,0.674086973322597,0.4724544060422731,Sleep stage W,7,1
690.0,36.54646250325162,18.956058891123387,1.0,3.0,0.6426522642560007,0.5381014185859655,Sleep stage W,7,1
705.0,40.48224246530384,20.829846702974443,1.0,3.0,0.6478242981903958,0.5116340508834508,Sleep stage W,7,1
720.0,40.313459805027215,20.817012539879578,1.0,3.0,0.6455210568406953,0.43629864406783475,Sleep stage W,7,1
735.0,37.39021856494672,19.238410479210533,0.978315110981177,2.956630221962354,0.6573426407854626,0.42456578782452437,Sleep stage W,7,1
750.0,42.7688603925707,21.189203269630816,1.0,3.0,0.672809006365814,0.45078306513413474,Sleep stage W,7,1
765.0,42.1881476881794,20.868349192259057,1.0,3.0,0.6738777354404367,0.463081709142851,Sleep stage W,7,1
780.0,36.72906372074822,18.814883097079814,1.0,3.0,0.65070939729355,0.46131929869763166,Sleep stage W,7,1
795.0,32.53561822053776,17.954994169723506,0.9600288472245194,2.9200576944490386,0.6205579768865038,0.4490855789869165,Sleep stage W,7,1
810.0,33.20453957156761,17.954994169723506,1.0,3.0,0.6164401810752381,0.45086595911142846,Sleep stage W,7,1
825.0,38.248744880930836,20.085465243471972,1.0,3.0,0.6347665574299166,0.43637667133540714,Sleep stage W,7,1
840.0,38.12009447934846,19.790279492289958,0.9966013747378345,2.9932027494756692,0.6435257141195652,0.4567076026144419,Sleep stage W,7,1
855.0,40.15119350130009,20.457655973223208,1.0,3.0,0.6542162594100636,0.4813619888713779,Sleep stage W,7,1
870.0,48.939065643821486,23.82020670407922,1.0,3.0,0.6848396440858853,0.49576174213785507,Sleep stage W,7,1
885.0,47.35194922694459,22.90898112434343,1.0,3.0,0.6889866899788003,0.44972424497878527,Sleep stage W,7,1
900.0,38.6873251951477,19.55926455658229,1.0,3.0,0.6593179936670682,0.4550601918569749,Sleep stage W,7,1
915.0,40.265727666526594,20.342148505369376,1.0,3.0,0.659807847663327,0.47004226632001944,Sleep stage W,7,1
930.0,46.202926690892355,23.29400601718954,1.0,3.0,0.6611561597548233,0.4316211196241023,Sleep stage W,7,1
945.0,58.202519449323475,29.390233487252914,1.0,3.0,0.6601117961466914,0.3921983741847466,Sleep stage W,7,1
960.0,51.75437646299797,26.874737520658346,1.0,3.0,0.6419210162606536,0.4295968928919437,Sleep stage W,7,1
975.0,39.219140355039656,20.53466095179243,1.0,3.0,0.636633193784098,0.45707156489010736,Sleep stage W,7,1
990.0,41.18101966723603,21.394549879148737,1.0,3.0,0.6416123093631323,0.4493001878786123,Sleep stage W,7,1
1005.0,38.731509756860824,20.290811852989897,1.0,3.0,0.6362733707170297,0.45515056450384545,Sleep stage W,7,1
1020.0,40.176376058644934,20.765675887500098,1.0,3.0,0.6449164200305676,0.4185285134048791,Sleep stage W,7,1
1035.0,47.20888662715019,23.884377519553578,1.0,3.0,0.6588530737089742,0.45198535762866104,Sleep stage W,7,1
1050.0,47.48352489342696,23.948548335027922,1.0,3.0,0.6609102735463931,0.5057123314671832,Sleep stage W,7,1
1065.0,45.54931648936929,22.677966188635764,1.0,3.0,0.6695091336746454,0.5272793417947138,Sleep stage W,7,1
1080.0,42.16603243955024,21.715403956520497,1.0,3.0,0.6472522534998177,0.5150314667292764,Sleep stage W,7,1
1095.0,39.732935359743294,21.099364127966723,1.0,3.0,0.6277114185173982,0.4839388743231142,Sleep stage W,7,1
1110.0,35.81257766813451,19.67477202443612,0.9966013747378345,2.9932027494756692,0.6081206302071888,0.4537720026153796,Sleep stage W,7,1
1125.0,33.56874132232362,18.198843268526044,1.0,3.0,0.614851190027354,0.4301438272992693,Sleep stage W,7,1
1140.0,42.358377028131294,21.753906445805104,1.0,3.0,0.6490539547254425,0.41000907295876254,Sleep stage W,7,1
1155.0,41.23576626270245,21.599896488666662,0.9874582428595057,2.974916485719011,0.6417230233882516,0.42383588834817354,Sleep stage W,7,1
1170.0,33.1532717128451,17.839486701869674,1.0,3.0,0.6194735731824701,0.4477159734849553,Sleep stage W,7,1
1185.0,31.922318957473614,17.46729597211844,0.9508857153461907,2.9017714306923814,0.6298042005767148,0.4279912218334002,Sleep stage W,7,1
1200.0,38.068034810455856,19.95712361252327,1.0,3.0,0.6358303522685976,0.45530092034552233,Sleep stage W,7,1
1215.0,41.68891964903559,21.548559836287183,1.0,3.0,0.6448833079915407,0.48544375598063194,Sleep stage W,7,1
1230.0,40.025389487932074,20.663002582741136,1.0,3.0,0.6456852745651376,0.40896817092830395,Sleep stage W,7,1
1245.0,36.369296938635465,19.289747131590012,1.0,3.0,0.6284737118037003,0.42303637049713744,Sleep stage W,7,1
1260.0,34.66242419017995,18.853385586364425,1.0,3.0,0.6128417277522346,0.42815513336939837,Sleep stage W,7,1
1275.0,39.79675944477641,21.2405399220103,0.978315110981177,2.956630221962354,0.6337020996028296,0.4341023429940352,Sleep stage W,7,1
1290.0,41.032722325453086,21.137866617251333,1.0,3.0,0.6470650210897645,0.4794684748324488,Sleep stage W,7,1
1305.0,40.28692065293072,20.611665930361653,1.0,3.0,0.6515229577438276,0.4526460179585064,Sleep stage W,7,1
1320.0,44.12350180552932,22.25443880650505,1.0,3.0,0.6608943978797295,0.41937886450919837,Sleep stage W,7,1
1335.0,42.039295503470356,21.27904241129491,1.0,3.0,0.6585399018575496,0.4683799976189454,Sleep stage W,7,1
1350.0,41.980003779162374,21.04802747558724,1.0,3.0,0.6648287878417315,0.402306305517255,Sleep stage W,7,1
1365.0,35.40795047864836,19.08440052207209,1.0,3.0,0.6184448993249266,0.43102689190013355,Sleep stage W,7,1
1380.0,31.42128646598327,17.05660275308259,1.0,3.0,0.6140591011557013,0.47626799468950193,Sleep stage W,7,1
1395.0,33.31690146330348,17.775315886395326,0.978315110981177,2.956630221962354,0.6339430795037035,0.5174284934043484,Sleep stage W,7,1
1410.0,33.98909529367353,18.057667474482468,0.9966013747378346,2.9932027494756692,0.6288424021520286,0.4968928381699078,Sleep stage W,7,1
1425.0,32.47235243614925,17.826652538774805,1.0,3.0,0.6071873255605811,0.42146176101965166,Sleep stage W,7,1
1440.0,30.954147913271026,17.107939405462073,1.0,3.0,0.6031146744142325,0.44198868184893325,Sleep stage W,7,1
1455.0,36.398106325611174,19.16140550064131,1.0,3.0,0.6331843511234595,0.44005072724289773,Sleep stage W,7,1
1470.0,41.67219623171026,21.445886531528224,1.0,3.0,0.6477107885848218,0.419273557479677,Sleep stage W,7,1
1485.0,36.88503712780928,19.45659125182333,1.0,3.0,0.631920166117702,0.4446580201796727,Sleep stage W,7,1
1500.0,38.70133801536283,20.39348515774886,1.0,3.0,0.6325768207509737,0.43386488192253,Sleep stage W,7,1
1515.0,43.87376372519557,22.39561460054862,1.0,3.0,0.6530112331920673,0.4264208653290232,Sleep stage W,7,1
1530.0,39.4627349015469,20.56032927798217,0.9966013747378345,2.9932027494756692,0.6412405513578718,0.4216235849491455,Sleep stage W,7,1
1545.0,51.90543727392198,24.423412369538124,1.0,3.0,0.7084109363120851,0.3918364601917224,Sleep stage W,7,1
1560.0,73.67060416538412,31.85439280146801,1.0,3.0,0.7709099403708093,0.38401530705399745,Sleep stage W,7,1
1575.0,59.460052561050546,27.99130970991206,1.0,3.0,0.7080775328398327,0.4376841792085906,Sleep stage W,7,1
1590.0,43.94666147875781,21.77957477199485,0.9966013747378345,2.9932027494756692,0.6741248809760597,0.48326773688387586,Sleep stage W,7,1
1605.0,59.11240185871074,27.362435718263413,0.9874582428595057,2.974916485719011,0.7261880087694371,0.4756748555728468,Sleep stage W,7,1
1620.0,63.0597745958611,29.04371108369142,1.0,3.0,0.7237341262869851,0.43389980532861616,Sleep stage W,7,1
1635.0,55.72883221920481,26.618054258760942,1.0,3.0,0.6978826185346546,0.4428252164215709,Sleep stage W,7,1
1650.0,72.83302378789558,33.48433151451653,1.0,3.0,0.7250458198766799,0.4513869597653653,Sleep stage W,7,1
1665.0,77.64509140812353,34.51106456210616,1.0,3.0,0.7499536008071974,0.41839710202150715,Sleep stage W,7,1
1680.0,62.257655939790375,29.082213572976027,1.0,3.0,0.7135822700653692,0.41643712508814246,Sleep stage W,7,1
1695.0,58.11887026387442,28.2736612979992,0.9966013747378346,2.9932027494756692,0.6867504887127215,0.45026633237616187,Sleep stage W,7,1
1710.0,63.309210976530636,31.225518809819363,1.0,3.0,0.6758276925369776,0.45050717418166963,Sleep stage W,7,1
1725.0,64.35191939297896,30.36562988246306,1.0,3.0,0.7064118175940738,0.4794612270751334,Sleep stage W,7,1
1740.0,67.50171755612956,31.995568595511585,1.0,3.0,0.7032402769009171,0.47225561989131803,Sleep stage W,7,1
1755.0,75.84911262834407,32.53460344549614,1.0,3.0,0.7771122087022507,0.44521380528929044,Sleep stage W,7,1
1770.0,55.151264655209225,27.901470568247966,1.0,3.0,0.6588812170348669,0.4882452209772664,Sleep stage W,7,1
1785.0,46.87513252087643,24.423412369538124,1.0,3.0,0.6397568012696567,0.5169405083429937,Sleep stage W,7,1
1800.0,43.40523724601835,22.626629536256285,1.0,3.0,0.6394417865973219,0.5348703145590004,Sleep stage W,7,1
1815.0,40.40882787439112,21.792408935089718,1.0,3.0,0.6180872124593442,0.49868280128599346,Sleep stage W,7,1
1830.0,37.69267796983975,20.406319320843732,1.0,3.0,0.6157027042653911,0.4758586123508198,Sleep stage W,7,1
1845.0,37.22681869890263,19.803113655384827,1.0,3.0,0.6266155808749126,0.5152184693080175,Sleep stage W,7,1
1860.0,43.79718978678596,22.369946274358878,1.0,3.0,0.6526195049022484,0.5112584575844903,Sleep stage W,7,1
1875.0,42.85833859937334,22.71646867792038,1.0,3.0,0.6288879257163499,0.4942188919840663,Sleep stage W,7,1
1890.0,36.84848708511562,20.05979691728223,1.0,3.0,0.6123107366949352,0.5329324908110834,Sleep stage W,7,1
1905.0,35.299872389570844,19.815947818479696,0.9874582428595057,2.974916485719011,0.5988023651961215,0.5353001333592662,Sleep stage W,7,1
1920.0,35.28573851982694,19.687606187530992,0.9874582428595057,2.974916485719011,0.602464580780975,0.5168245985183488,Sleep stage W,7,1
1935.0,35.47129188434585,19.58493288277203,1.0,3.0,0.6037173592690451,0.47847521512263996,Sleep stage W,7,1
1950.0,38.85577719156999,20.675836745836005,1.0,3.0,0.6264281291122002,0.4967994346646276,Sleep stage W,7,1
1965.0,39.48430036124955,21.304710737484648,1.0,3.0,0.6177710467851094,0.5203645540631529,Sleep stage W,7,1
1980.0,35.873668987097155,19.649103698246382,1.0,3.0,0.6085717621528416,0.5309211145420938,Sleep stage W,7,1
1995.0,41.163592928166324,21.625564814856407,1.0,3.0,0.6344896773884893,0.5194224505984106,Sleep stage W,7,1
2010.0,42.39434628835657,23.371010995758766,1.0,3.0,0.6046571440726298,0.4329185830469851,Sleep stage W,7,1
2025.0,42.144230882601924,22.318609621979398,1.0,3.0,0.6294333383130076,0.46017236399220374,Sleep stage W,7,1
2040.0,45.86669554720084,22.870478635058817,1.0,3.0,0.6684992806533057,0.5259186367011488,Sleep stage W,7,1
2055.0,45.1350630605168,22.40844876364349,1.0,3.0,0.6713994877049235,0.5470333807296573,Sleep stage W,7,1
2070.0,48.6112880340298,23.97421666121766,1.0,3.0,0.67588288314013,0.5325002907440386,Sleep stage W,7,1
2085.0,58.327051592012204,27.054415803986526,1.0,3.0,0.7186387121249856,0.5041387882733938,Sleep stage W,7,1
2100.0,54.94535374456226,26.297200181389183,1.0,3.0,0.696466459871112,0.44967746109108925,Sleep stage W,7,1
2115.0,52.24121820791592,25.604155374266192,1.0,3.0,0.680113799814719,0.4680730335432495,Sleep stage W,7,1
2130.0,53.63322362769541,25.78383365759437,1.0,3.0,0.6933701732118526,0.42283042284879985,Sleep stage W,7,1
2145.0,57.95625176717606,27.824465589678745,1.0,3.0,0.6943080551464326,0.4745765204824457,Sleep stage W,7,1
2160.0,63.742125419413384,30.35279571936819,1.0,3.0,0.700013775872595,0.53809475211333,Sleep stage W,7,1
2175.0,54.259288244927646,26.990244988512178,1.0,3.0,0.6701098646075271,0.5290363642556495,Sleep stage W,7,1
2190.0,50.14158160856686,25.026618034997025,1.0,3.0,0.6678433543364278,0.5411265054378664,Sleep stage W,7,1
2205.0,51.357730760437164,25.27046713379956,1.0,3.0,0.6774407254195626,0.5365015142119802,Sleep stage W,7,1
2220.0,51.90994513764643,25.912175288543075,1.0,3.0,0.6677677521552082,0.5642271898059277,Sleep stage W,7,1
2235.0,49.034106857030416,24.57742232667657,1.0,3.0,0.6650291502675653,0.5396381182676915,Sleep stage W,7,1
2250.0,47.92932381150098,24.179563270735592,1.0,3.0,0.6607415151222576,0.5314193135746397,Sleep stage W,7,1
2265.0,72.96060100701905,31.764553659803916,1.0,3.0,0.7656396055849112,0.4919200525282726,Sleep stage W,7,1
2280.0,72.21061916376217,32.22658353121925,1.0,3.0,0.746905310784896,0.4266113002884423,Sleep stage W,7,1
2295.0,54.197815345044354,26.720727563519894,1.0,3.0,0.6761020412113475,0.4502395087297611,Sleep stage W,7,1
2310.0,56.60622799983328,27.93997305753258,1.0,3.0,0.6753314553223632,0.4602073507958604,Sleep stage W,7,1
2325.0,62.69492528657274,29.64691674915032,1.0,3.0,0.7049066385446818,0.4832568364111268,Sleep stage W,7,1
2340.0,53.41078904886083,26.438375975432752,1.0,3.0,0.6733997718378714,0.4720935289776731,Sleep stage W,7,1
2355.0,60.402173703193995,29.159218551545255,1.0,3.0,0.6904868820635005,0.5240297252265594,Sleep stage W,7,1
2370.0,68.96982909801599,32.21374936812438,1.0,3.0,0.7136686503006269,0.5305849271670584,Sleep stage W,7,1
2385.0,58.74049620415803,28.286495461094074,1.0,3.0,0.6922089527957622,0.4434980907490018,Sleep stage W,7,1
2400.0,56.35199550981538,27.131420782555754,1.0,3.0,0.6923337577422054,0.45820249762467236,Sleep stage W,7,1
