time,C,Phi,R_obs,R_theory,D_eff,sigma,stage,subject,recording
0.0,45.29745628880669,24.564588163581696,1.0,3.0,0.614671493603715,0.47993167545095805,Sleep stage W,5,1
15.0,47.500184045574436,25.308969623084167,1.0,3.0,0.6256040809901876,0.43054713697776636,Sleep stage W,5,1
30.0,39.14490299733471,20.650168419646263,1.0,3.0,0.6318738294985338,0.495495497620256,Sleep stage W,5,1
45.0,38.88007624231922,20.688670908930874,0.978315110981177,2.956630221962354,0.6356199277805538,0.4923437107064689,Sleep stage W,5,1
60.0,31.696254842871337,17.98066249591325,0.9600288472245194,2.9200576944490386,0.6036856165564338,0.47926421757605536,Sleep stage W,5,1
75.0,29.61327264350139,17.13360773165181,0.9600288472245194,2.9200576944490386,0.5918970195801064,0.4907059237215221,Sleep stage W,5,1
90.0,28.821152728928492,16.774251164995444,0.9600288472245194,2.9200576944490386,0.5884055669856197,0.48043160905241034,Sleep stage W,5,1
105.0,31.964621961191227,18.08333580067221,0.9691719791028482,2.9383439582056967,0.6015730793180242,0.44827585672670167,Sleep stage W,5,1
120.0,41.80601488166186,22.29294129578966,0.9874582428595059,2.974916485719012,0.630371572875006,0.4173354453623853,Sleep stage W,5,1
135.0,38.498772811864946,20.367816831559118,1.0,3.0,0.6300589001142992,0.4355094871642485,Sleep stage W,5,1
150.0,36.33299709828787,19.944289449428403,0.9691719791028482,2.9383439582056967,0.6199833457429973,0.4435584550459355,Sleep stage W,5,1
165.0,27.743349560448166,17.326120178074866,0.9600288472245194,2.9200576944490386,0.5483604689679102,0.5189357269117443,Sleep stage W,5,1
180.0,18.734160869172143,13.078012193672805,0.8960269240762182,2.7920538481524364,0.5130606621208619,0.5499148727480538,Sleep stage W,5,1
195.0,18.444228615185164,13.103680519862547,0.9051700559545469,2.8103401119090936,0.5008507385243047,0.5330756999765369,Sleep stage W,5,1
210.0,14.835994369499822,11.51224429609863,0.8503112646845743,2.7006225293691486,0.4771915849611265,0.5010975533010069,Sleep stage W,5,1
225.0,23.26453078604117,16.491899576908295,0.9234563197112045,2.846912639422409,0.49550663665006534,0.43896200326668,Sleep stage W,5,1
240.0,37.49044240351167,20.71433923512062,0.9966013747378345,2.9932027494756692,0.6046629318355087,0.48403853576425027,Sleep stage W,5,1
255.0,41.2506154899011,21.04802747558724,0.9783151109811771,2.956630221962354,0.662860315327357,0.4504773262757624,Sleep stage W,5,1
270.0,43.71533583489641,21.086529964871854,1.0,3.0,0.6910467789582889,0.4915559449013454,Sleep stage W,5,1
285.0,36.731517018414934,19.841616144669437,1.0,3.0,0.6170787156079364,0.5145884483834208,Sleep stage W,5,1
300.0,36.28431277035031,19.54643039348742,1.0,3.0,0.6187713398288776,0.47426786946781047,Sleep stage W,5,1
315.0,33.02023763273883,18.50686318280293,0.9691719791028482,2.9383439582056967,0.6072181547794783,0.467569986619778,Sleep stage W,5,1
330.0,32.92137873211384,18.16034077924143,0.9966013747378345,2.9932027494756692,0.6056446506631097,0.4745069272316853,Sleep stage W,5,1
345.0,30.724758513376415,17.441627645928694,0.9508857153461907,2.9017714306923814,0.6070692945870005,0.47829959825560897,Sleep stage W,5,1
360.0,34.78717419168207,18.545365672087538,1.0,3.0,0.6252626632222902,0.464358364202589,Sleep stage W,5,1
375.0,39.83820619936752,20.48332429941295,1.0,3.0,0.648303071920627,0.4419914640793736,Sleep stage W,5,1
390.0,31.657554712030418,17.736813397110712,0.9874582428595057,2.974916485719011,0.5999664850292618,0.49154531978765365,Sleep stage W,5,1
405.0,32.28635148322845,17.5699692768774,0.9874582428595057,2.974916485719011,0.6176937256498715,0.46884642591389625,Sleep stage W,5,1
420.0,36.76518880385682,19.264078805400274,0.9966013747378345,2.9932027494756692,0.6376060348088749,0.4496046557982395,Sleep stage W,5,1
435.0,33.09099505627652,18.121838289956823,1.0,3.0,0.6086762009976963,0.4738538085080346,Sleep stage W,5,1
450.0,34.038543155278404,18.211677431620913,0.9874582428595057,2.974916485719011,0.6282698751861614,0.4531472030654965,Sleep stage W,5,1
465.0,37.656741119466226,19.482259578013068,1.0,3.0,0.6442911300693305,0.4392502837851111,Sleep stage W,5,1
480.0,38.241411497131516,19.661937861341254,1.0,3.0,0.6483154028664472,0.4538652905593848,Sleep stage W,5,1
495.0,37.5830927213281,19.636269535151513,0.9691719791028482,2.9383439582056967,0.651374718308717,0.46275050447075494,Sleep stage W,5,1
510.0,36.34025918018017,19.033063869692608,0.9691719791028482,2.9383439582056967,0.6497954756006106,0.43486621217747096,Sleep stage W,5,1
525.0,36.32780196992931,19.020229706597743,1.0,3.0,0.6366520021106425,0.44149149585046504,Sleep stage W,5,1
540.0,32.25190793382916,18.59670232446702,0.941742583467862,2.883485166935724,0.6014530759516062,0.46062034591659484,Sleep stage W,5,1
555.0,34.11971437914432,18.198843268526044,0.9966013747378345,2.9932027494756692,0.6263620930723133,0.44635715596153475,Sleep stage W,5,1
570.0,39.141244942493344,19.880118633954048,1.0,3.0,0.6562879169752112,0.4443562597906597,Sleep stage W,5,1
585.0,49.770096988784935,24.76993477309962,1.0,3.0,0.6697648775245023,0.4561393189928762,Sleep stage W,5,1
600.0,50.14368400308963,25.23196464451495,1.0,3.0,0.6624359842703214,0.43679941407390344,Sleep stage W,5,1
615.0,43.19146613110899,22.690800351730637,0.978315110981177,2.956630221962354,0.6438002187642236,0.4461311761926548,Sleep stage W,5,1
630.0,41.17240008201629,21.664067304141014,0.9691719791028482,2.9383439582056967,0.6467903858093981,0.4504368074404096,Sleep stage W,5,1
645.0,38.288977645119225,19.597767045866902,1.0,3.0,0.6512472833513318,0.45036000932521786,Sleep stage W,5,1
660.0,37.60624415170944,19.379586273254105,0.9966013747378346,2.9932027494756692,0.6483049305806582,0.4467954116280933,Sleep stage W,5,1
675.0,42.23818247919848,21.112198291061596,1.0,3.0,0.6668843275166522,0.43474038784968716,Sleep stage W,5,1
690.0,46.01504119834704,22.65229786244603,1.0,3.0,0.6771210214193882,0.44413480908446323,Sleep stage W,5,1
705.0,44.223211506751134,22.113263012461474,1.0,3.0,0.6666167039185195,0.4388513401889067,Sleep stage W,5,1
720.0,43.31440505333785,21.83091142437433,1.0,3.0,0.6613619897545381,0.4459259396143881,Sleep stage W,5,1
735.0,40.93535500434611,20.688670908930874,1.0,3.0,0.6595454292277286,0.4312624025925115,Sleep stage W,5,1
750.0,37.22660912176599,19.148571337546443,1.0,3.0,0.6480310979088068,0.45123960257840606,Sleep stage W,5,1
765.0,39.838404221639315,20.367816831559118,1.0,3.0,0.6519828896587369,0.4394982098620033,Sleep stage W,5,1
780.0,34.386234884920796,19.187073826831053,1.0,3.0,0.5973854272111633,0.439798008883894,Sleep stage W,5,1
795.0,30.421107775345682,17.788150049490195,0.978315110981177,2.956630221962354,0.5784252309271931,0.43881054994096874,Sleep stage W,5,1
810.0,39.74042154792142,20.573163441077043,0.9966013747378346,2.9932027494756692,0.6453499159189258,0.4308216665001938,Sleep stage W,5,1
825.0,42.34372111385984,21.253374085105165,1.0,3.0,0.6641097854910366,0.41187342931604787,Sleep stage W,5,1
840.0,37.40610495665869,19.353917947064364,1.0,3.0,0.6442469006184268,0.4282861391623572,Sleep stage W,5,1
855.0,36.53122185421584,18.776380607795204,1.0,3.0,0.6485314824918837,0.44410352945472076,Sleep stage W,5,1
870.0,38.284356549959824,19.86728447085918,0.9691719791028482,2.9383439582056967,0.6558132843981532,0.44778402790036487,Sleep stage W,5,1
885.0,38.3362517460085,19.70044035062586,1.0,3.0,0.6486530430065675,0.43366202135073145,Sleep stage W,5,1
900.0,36.24820962763554,19.09723468516696,0.9874582428595059,2.974916485719012,0.6380302903240869,0.4409019838218058,Sleep stage W,5,1
915.0,33.68938945138265,18.12183828995682,0.9691719791028484,2.9383439582056967,0.6326860478910247,0.45748068404962206,Sleep stage W,5,1
930.0,35.07503874257017,18.18600910543117,1.0,3.0,0.6428941893229919,0.4595607685660098,Sleep stage W,5,1
945.0,36.00015050244708,18.49402901970806,0.9966013747378345,2.9932027494756692,0.6503342789215533,0.4583185082971726,Sleep stage W,5,1
960.0,37.23642712715421,19.135737174451574,1.0,3.0,0.6486367503149927,0.4505333310333086,Sleep stage W,5,1
975.0,42.58018258898907,21.715403956520497,0.9874582428595059,2.974916485719012,0.659120513805116,0.43989204982406827,Sleep stage W,5,1
990.0,45.23314671251521,22.47261957911784,1.0,3.0,0.6709371605635606,0.4274331143238249,Sleep stage W,5,1
1005.0,38.88352266380837,19.790279492289955,1.0,3.0,0.6549262847105807,0.4297788489808237,Sleep stage W,5,1
1020.0,32.14879616312927,17.159276057841552,0.9874582428595057,2.974916485719011,0.6297830610900599,0.45632798989478546,Sleep stage W,5,1
1035.0,32.71860935041309,17.865155028059416,0.9508857153461907,2.9017714306923814,0.6311387518911997,0.4496312597834238,Sleep stage W,5,1
1050.0,38.73480435430481,20.367816831559118,0.9691719791028482,2.9383439582056967,0.647223464326434,0.4087985199029459,Sleep stage W,5,1
1065.0,36.36575738155216,19.264078805400278,0.9874582428595057,2.974916485719011,0.6345554995550785,0.44386594767200427,Sleep stage W,5,1
1080.0,31.688031732329,16.72291451261596,1.0,3.0,0.6316289685115032,0.4205850786611278,Sleep stage W,5,1
1095.0,35.100468949208995,18.352853225664482,0.9966013747378346,2.9932027494756692,0.6389592944504311,0.414452858604163,Sleep stage W,5,1
1110.0,34.22400237909323,18.27584824709526,1.0,3.0,0.624211836232786,0.4474159280626746,Sleep stage W,5,1
1125.0,30.42937420752347,16.761417001900575,0.9691719791028482,2.9383439582056967,0.617845172685666,0.4532767953168931,Sleep stage W,5,1
1140.0,36.462533037315936,18.904722238743908,1.0,3.0,0.6429175486215911,0.4323241284085753,Sleep stage W,5,1
1155.0,46.28274364304623,23.101493570766486,1.0,3.0,0.667817479726566,0.4239501298441314,Sleep stage W,5,1
1170.0,44.9498554518218,22.459785416022974,1.0,3.0,0.6671161310347197,0.45987768025640596,Sleep stage W,5,1
1185.0,40.40507524995369,20.688670908930877,0.978315110981177,2.956630221962354,0.6605509426545155,0.4520184347788741,Sleep stage W,5,1
1200.0,40.0942309937982,21.099364127966723,0.978315110981177,2.956630221962354,0.6427106688234032,0.45709459746139214,Sleep stage W,5,1
1215.0,43.50825031379043,22.485453742212712,0.9966013747378346,2.9932027494756692,0.6464483439188308,0.47483171099662347,Sleep stage W,5,1
1230.0,45.47247088847944,23.29400601718954,1.0,3.0,0.650703459292254,0.472324540171796,Sleep stage W,5,1
1245.0,40.3622379401424,20.65016841964626,1.0,3.0,0.6515239507964881,0.43582143154392405,Sleep stage W,5,1
1260.0,35.76256259978349,18.930390564933646,1.0,3.0,0.6297204571156515,0.4554691456011649,Sleep stage W,5,1
1275.0,35.76454021036103,18.904722238743908,1.0,3.0,0.6306103444895566,0.4711502321860717,Sleep stage W,5,1
1290.0,36.98469322994206,19.674772024436123,1.0,3.0,0.6266009619494272,0.485487271888401,Sleep stage W,5,1
1305.0,35.5488322988574,19.08440052207209,0.9783151109811771,2.956630221962354,0.6300134270347275,0.4885353151576781,Sleep stage W,5,1
1320.0,37.291785300885714,19.48225957801307,1.0,3.0,0.6380468882738802,0.4497207675688496,Sleep stage W,5,1
