time,C,Phi,R_obs,R_theory,D_eff,sigma,stage,subject,recording
0.0,33.31718928075689,18.66087313994137,0.9874582428595057,2.974916485719011,0.6001524969086324,0.5369716128251559,Sleep stage W,1,1
15.0,32.37298444719763,18.725043955415725,0.9874582428595059,2.974916485719012,0.5811458146432592,0.4886961976593882,Sleep stage W,1,1
30.0,26.82974337266778,16.18387966263141,0.9508857153461907,2.9017714306923814,0.5713084894473318,0.5262688297680922,Sleep stage W,1,1
45.0,25.95738273119383,15.81168893288017,0.9600288472245194,2.9200576944490386,0.56220047287991,0.534261690411815,Sleep stage W,1,1
60.0,24.093080756046724,15.067307473377696,0.941742583467862,2.883485166935724,0.5545477707248334,0.5082269104072442,Sleep stage W,1,1
75.0,19.41516197956557,14.874795026954644,0.8503112646845744,2.7006225293691486,0.48331040159212685,0.5225943694083922,Sleep stage W,1,1
90.0,19.60865398461398,15.863025585259656,0.8594543965629032,2.7189087931258067,0.4546394514685546,0.48638960590074976,Sleep stage W,1,1
105.0,25.815784299499015,17.929325843533768,0.9508857153461907,2.9017714306923814,0.4962016031782898,0.4774049472172251,Sleep stage W,1,1
120.0,37.15346009280094,20.35498266846425,0.9966013747378346,2.9932027494756692,0.6098069831031777,0.4738762775589179,Sleep stage W,1,1
135.0,32.28670240289579,19.892952797048917,0.9874582428595057,2.974916485719011,0.5455689686902723,0.414901487673877,Sleep stage W,1,1
150.0,29.234627759668847,17.249115199505642,1.0,3.0,0.5649493210045291,0.49684369958322533,Sleep stage W,1,1
165.0,31.991664889543102,17.762481723300453,0.9600288472245196,2.9200576944490395,0.6167963081362359,0.5692155267775706,Sleep stage W,1,1
180.0,33.808330223881605,18.62237065065676,0.9874582428595057,2.974916485719011,0.6102586963707135,0.4883261169556606,Sleep stage W,1,1
195.0,30.33087378488048,17.428793482833825,1.0,3.0,0.5800912881080825,0.4616645576934335,Sleep stage W,1,1
210.0,22.526757774041542,14.310091850780351,0.941742583467862,2.883485166935724,0.5459319934587147,0.5226263334809069,Sleep stage W,1,1
225.0,19.443759776479933,13.026675541293324,0.9143131878328757,2.8286263756657517,0.5276805224634369,0.5321086610183554,Sleep stage W,1,1
240.0,20.81168558805619,12.757158116301046,0.9966013747378345,2.9932027494756692,0.54502595223116,0.5329637274767093,Sleep stage W,1,1
255.0,18.595337123202224,11.306897686580708,0.9600288472245194,2.9200576944490386,0.5632084494360851,0.49919335211218585,Sleep stage W,1,1
270.0,20.13326958375592,12.089781635367796,0.9508857153461907,2.9017714306923814,0.5738952780944023,0.48601864863889177,Sleep stage W,1,1
285.0,26.220867303929836,15.092975799567439,0.941742583467862,2.883485166935724,0.602496398664476,0.4764992679721024,Sleep stage W,1,1
300.0,32.09177378124936,18.429858204233703,0.9143131878328757,2.8286263756657517,0.6155964995313906,0.46889520986627053,Sleep stage W,1,1
315.0,33.571814260463405,18.327184899474748,0.9874582428595057,2.974916485719011,0.615749789315967,0.4774211255562984,Sleep stage W,1,1
330.0,33.74360996789183,18.6480389768465,0.9691719791028482,2.9383439582056967,0.6158227687672632,0.5046779131412009,Sleep stage W,1,1
345.0,32.76409124964615,17.98066249591325,0.9874582428595057,2.974916485719011,0.612516312354631,0.5029044606173281,Sleep stage W,1,1
360.0,29.23615741331638,16.77425116499544,0.9600288472245194,2.9200576944490386,0.5968782005723342,0.5374424199557143,Sleep stage W,1,1
375.0,31.70126781579502,18.468360693518314,0.9234563197112045,2.846912639422409,0.6029400639666691,0.5147948637171136,Sleep stage W,1,1
390.0,38.74631662500308,21.150700780346202,0.9691719791028482,2.9383439582056967,0.6234520100616338,0.44510976848058126,Sleep stage W,1,1
405.0,40.25867217269564,21.163534943441075,1.0,3.0,0.634088654223499,0.48312021480309536,Sleep stage W,1,1
420.0,35.528464933826776,19.995626101807883,0.9508857153461907,2.9017714306923814,0.6123197049910784,0.501720284659882,Sleep stage W,1,1
435.0,33.570537865383685,19.546430393487423,0.9325994515895332,2.865198903179066,0.5994266757068245,0.4689863711086411,Sleep stage W,1,1
450.0,35.457720110618666,19.40525459944385,0.9600288472245194,2.9200576944490386,0.625748806742577,0.4681742041932988,Sleep stage W,1,1
465.0,41.38534135367168,21.43305236843335,0.9508857153461907,2.9017714306923814,0.6654253106761792,0.41891107133765054,Sleep stage W,1,1
480.0,39.75618507181026,20.81701253987958,1.0,3.0,0.6365976705454816,0.5098567919470588,Sleep stage W,1,1
495.0,40.58475517268599,20.829846702974443,1.0,3.0,0.6494647760560267,0.4984293702834731,Sleep stage W,1,1
510.0,44.21334753171794,22.177433827935825,1.0,3.0,0.6645395777038995,0.4156284549331408,Sleep stage W,1,1
