time,C,Phi,R_obs,R_theory,D_eff,sigma,stage,subject,recording
0.0,61.302070338636334,29.6982534015298,1.0,3.0,0.6880547205903874,0.46533591532475366,Sleep stage W,7,2
15.0,56.19331731833343,27.837299752773617,1.0,3.0,0.672877970892687,0.4706302150722424,Sleep stage W,7,2
30.0,50.56494128543431,25.103623013566242,1.0,3.0,0.6714162501312861,0.4813911408944592,Sleep stage W,7,2
45.0,49.30573888286131,24.16672910764072,1.0,3.0,0.680077399845179,0.46053636149443516,Sleep stage W,7,2
60.0,63.514785096670565,30.327127393178444,1.0,3.0,0.6981074982059033,0.4623200965568748,Sleep stage W,7,2
75.0,64.29258863617989,33.1121407847653,1.0,3.0,0.6472206982336474,0.5200643835142542,Sleep stage W,7,2
90.0,67.24739728823315,34.33138627877797,1.0,3.0,0.6529243798679372,0.48804024210859653,Sleep stage W,7,2
105.0,79.25305067813936,35.46079263112656,1.0,3.0,0.7449828838905038,0.526420554609444,Sleep stage W,7,2
120.0,60.71434242256803,29.082213572976038,1.0,3.0,0.695893181929652,0.4586571921840287,Sleep stage W,7,2
135.0,44.95591083114,23.29400601718954,0.9600288472245194,2.9200576944490386,0.6609234869771236,0.4502602846496335,Sleep stage W,7,2
150.0,40.71410578230307,24.08972412907149,0.9691719791028482,2.9383439582056967,0.5751888276461056,0.4605630484456369,Sleep stage W,7,2
165.0,58.077407399477536,28.35066627656843,1.0,3.0,0.6828458848540713,0.3951154026849161,Sleep stage W,7,2
180.0,60.51726022454197,28.145319667050504,1.0,3.0,0.7167237861740476,0.4594012543610855,Sleep stage W,7,2
195.0,66.23050873632053,30.673649796739944,1.0,3.0,0.7197329431526125,0.45431727225977314,Sleep stage W,7,2
210.0,66.45901329810218,31.584875376475733,1.0,3.0,0.701380143776036,0.43090794543693056,Sleep stage W,7,2
225.0,58.547994514970455,27.95280722062744,1.0,3.0,0.6981766810617583,0.4708771553659593,Sleep stage W,7,2
240.0,57.56232930842525,27.657621469445438,1.0,3.0,0.6937488505295226,0.48007861880117464,Sleep stage W,7,2
255.0,59.83450419221601,28.00414387300693,1.0,3.0,0.712210122229925,0.4836714898330279,Sleep stage W,7,2
270.0,54.967046736524345,25.74533116830976,1.0,3.0,0.7116765673897403,0.4985923615653546,Sleep stage W,7,2
285.0,50.01192256220018,24.2180657600202,1.0,3.0,0.688355586249462,0.45200512382052127,Sleep stage W,7,2
300.0,51.77993519356026,24.538919837391955,0.978315110981177,2.956630221962354,0.7136890751570828,0.4193175633537346,Sleep stage W,7,2
315.0,47.887379839542604,23.02448859219726,1.0,3.0,0.6932818456573101,0.43823707452211075,Sleep stage W,7,2
330.0,41.14714142789333,21.997755544607642,1.0,3.0,0.6235051472176187,0.46681426789970004,Sleep stage W,7,2
345.0,44.14665353805701,22.523956231497326,1.0,3.0,0.6533288836165568,0.4436603583838444,Sleep stage W,7,2
360.0,45.857343107864416,21.830911424374328,1.0,3.0,0.7001897785581298,0.4380739301928241,Sleep stage W,7,2
375.0,45.37766923311835,22.588127046971675,0.9874582428595057,2.974916485719011,0.6752851276438379,0.4586796452353582,Sleep stage W,7,2
390.0,44.99690848332132,22.164599664840953,1.0,3.0,0.6767083421873331,0.45458261416821677,Sleep stage W,7,2
405.0,41.529414162475994,20.675836745836005,1.0,3.0,0.669532180212566,0.4474092326674023,Sleep stage W,7,2
420.0,39.76338595915374,20.252309363705283,1.0,3.0,0.6544666955432876,0.43747279673159634,Sleep stage W,7,2
435.0,43.0539320478562,21.343213226769265,1.0,3.0,0.6724062834465295,0.4566524643549804,Sleep stage W,7,2
450.0,43.12407647007058,21.176369106535947,1.0,3.0,0.678808160377859,0.4392139615635424,Sleep stage W,7,2
465.0,44.941887447340854,22.049092196987118,1.0,3.0,0.6794215841303722,0.4235560142850241,Sleep stage W,7,2
480.0,49.27849701768281,23.499352626707463,1.0,3.0,0.699005029350991,0.42035067307481944,Sleep stage W,7,2
495.0,46.138399919838605,22.74213700411012,1.0,3.0,0.6762542428254089,0.46385069472120133,Sleep stage W,7,2
510.0,44.98337921529452,22.30577545888453,1.0,3.0,0.6722231991472468,0.46728524560643403,Sleep stage W,7,2
525.0,43.84265783010141,21.522891510097445,1.0,3.0,0.6790081746146527,0.4904642202603909,Sleep stage W,7,2
540.0,38.588210420567044,19.9442894494284,0.9783151109811771,2.956630221962354,0.65439362190308,0.48857726949713,Sleep stage W,7,2
555.0,39.787537649306444,19.892952797048913,0.9966013747378345,2.9932027494756692,0.6682080063665824,0.4489083300017348,Sleep stage W,7,2
570.0,38.51849121845286,19.777445329195086,1.0,3.0,0.649198966757562,0.448924406982719,Sleep stage W,7,2
585.0,57.299233814199496,28.324997950378688,0.9874582428595057,2.974916485719011,0.6799925416878781,0.43599233100639656,Sleep stage W,7,2
600.0,77.05267531028588,34.63940619305485,1.0,3.0,0.7414741742477754,0.4343544758819509,Sleep stage W,7,2
615.0,49.4697737550208,25.296135459989305,1.0,3.0,0.6518752483393725,0.49598984945786917,Sleep stage W,7,2
630.0,31.351504455965653,18.14750661614656,0.9234563197112045,2.846912639422409,0.6068303340940361,0.5467342532894901,Sleep stage W,7,2
645.0,45.22261193011611,22.677966188635764,1.0,3.0,0.6647070487414015,0.4791316020300607,Sleep stage W,7,2
660.0,50.861303000611215,24.513251511202213,1.0,3.0,0.6916164368942558,0.47131066670332333,Sleep stage W,7,2
675.0,45.4066064342026,22.536790394592195,1.0,3.0,0.6715923258397689,0.49475091275531247,Sleep stage W,7,2
690.0,41.56190040311345,20.8940175184488,1.0,3.0,0.6630590210238493,0.47193332103068736,Sleep stage W,7,2
705.0,36.981944811789425,20.085465243471972,0.978315110981177,2.956630221962354,0.6227458448746604,0.4095827465604121,Sleep stage W,7,2
720.0,41.55548128808178,22.036258033892253,1.0,3.0,0.6285925257692501,0.4196447109090099,Sleep stage W,7,2
735.0,42.086196882615674,21.587062325571793,1.0,3.0,0.6498675958139494,0.44364564545718227,Sleep stage W,7,2
750.0,39.76371879596058,21.04802747558724,0.9966013747378346,2.9932027494756692,0.631159983843856,0.38479840791608716,Sleep stage W,7,2
765.0,41.42529330477602,21.895082239848684,1.0,3.0,0.6306635869337313,0.41769157848612776,Sleep stage W,7,2
780.0,47.413520176339546,24.66726146834066,1.0,3.0,0.6407077958666348,0.4040687238721934,Sleep stage W,7,2
795.0,45.15568601596312,23.550689279086946,0.9966013747378345,2.9932027494756692,0.6405789843606794,0.40379744581210786,Sleep stage W,7,2
810.0,42.3624442642284,21.856579750564073,1.0,3.0,0.6460669929099209,0.40445594774309845,Sleep stage W,7,2
825.0,39.85767428542033,20.791344213689836,0.9966013747378345,2.9932027494756692,0.6404618269071234,0.42496995460661025,Sleep stage W,7,2
